D_id,G_id,label
MESH:D012174,4538,1
MESH:D012174,4540,1
MESH:D012174,4541,1
MESH:D012174,4751,1
MESH:D012174,4901,1
MESH:D012174,50939,1
MESH:D012174,5145,1
MESH:D012174,5148,1
MESH:D012174,5158,1
MESH:D012174,55812,1
MESH:D012174,55857,1
MESH:D012174,55975,1
MESH:D012174,57709,1
MESH:D012174,5949,1
MESH:D012174,5961,1
MESH:D012174,5995,1
MESH:D012174,6010,1
MESH:D012174,6017,1
MESH:D012174,6094,1
MESH:D012174,6100,1
MESH:D012174,6101,1
MESH:D012174,6102,1
MESH:D012174,6103,1
MESH:D012174,6121,1
MESH:D012174,6295,1
MESH:D012174,64218,1
MESH:D012174,7287,1
MESH:D012174,7399,1
MESH:D012174,7401,1
MESH:D012174,7439,1
MESH:D012174,768206,1
MESH:D012174,79947,1
MESH:D012174,84100,1
MESH:D012174,84140,1
MESH:D012174,8842,1
MESH:D012174,9128,1
MESH:D012174,9129,1
MESH:D012174,9227,1
MESH:D013584,6757,1
MESH:D013851,155,1
MESH:D013851,181,1
MESH:D013851,5167,1
MESH:D013851,51738,1
MESH:D013851,5443,1
MESH:D013851,5468,1
MESH:D013851,7352,1
MESH:D013851,8431,1
MESH:D013851,9607,1
MESH:D013851,9672,1
MESH:D014582,3815,1
MESH:D015207,8200,1
MESH:D015776,3857,1
MESH:D016471,2492,1
MESH:D016574,121278,1
MESH:D016574,2289,1
MESH:D016574,3356,1
MESH:D017042,5053,1
MESH:D017042,5860,1
MESH:D018223,5155,1
MESH:D018234,79058,1
MESH:D018239,2261,1
MESH:D018239,3815,1
MESH:D018239,6794,1
MESH:D018239,8915,1
MESH:D018332,3265,1
MESH:D018332,4893,1
MESH:D018630,726,1
MESH:D019339,2776,1
MESH:D019896,5265,1
MESH:D020754,6310,1
MESH:D020754,6311,1
MESH:D020754,6314,1
MESH:D020754,6712,1
MESH:D020754,773,1
MESH:D031901,199713,1
MESH:D043204,3291,1
MESH:D046110,4846,1
MESH:D046350,5498,1
MESH:D050030,3759,1
MESH:D050090,6736,1
MESH:D053098,1184,1
MESH:D053098,5251,1
MESH:D053098,7421,1
MESH:D053306,57379,1
MESH:D053306,7374,1
MESH:D053306,958,1
MESH:D053358,1896,1
MESH:D053529,3851,1
MESH:D054514,220202,1
MESH:D054882,2263,1
MESH:D054882,5447,1
MESH:D054970,27235,1
MESH:D054990,6440,1
MESH:D054990,7015,1
MESH:D054990,727897,1
MESH:D054990,729238,1
MESH:D055534,367,1
MESH:D056266,2707,1
MESH:D056587,114548,1
MESH:D056734,3887,1
MESH:D056734,3889,1
MESH:D056734,3892,1
MESH:D058606,51422,1
MESH:D065627,659,1
MESH:D065631,3596,1
MESH:D065707,2018,1
MESH:D065707,6469,1
MESH:D065707,6496,1
MESH:D065708,1282,1
MESH:D000067877,6638,1
MESH:D000071075,6335,1
MESH:D000071700,1406,1
MESH:D000072660,83893,1
MESH:D000074270,2984,1
MESH:D000075222,118,1
MESH:D000075222,1577,1
MESH:D000075222,183,1
MESH:D000075222,185,1
MESH:D000075222,1889,1
MESH:D000075222,2784,1
MESH:D000075222,481,1
MESH:D000075222,4846,1
MESH:D000075222,5740,1
MESH:D000075222,8490,1
MESH:D000075262,190,1
MESH:D000075363,3981,1
MESH:D000075363,595,1
MESH:D000077192,1326,1
MESH:D000077192,1548,1
MESH:D000077192,1956,1
MESH:D000077192,2064,1
MESH:D000077192,2074,1
MESH:D000077192,356,1
MESH:D000077192,3659,1
MESH:D000077192,3845,1
MESH:D000077192,5002,1
MESH:D000077192,5071,1
MESH:D000077192,5290,1
MESH:D000077192,5519,1
MESH:D000077192,673,1
MESH:D000077192,841,1
MESH:D000077195,3621,1
MESH:D000077195,8795,1
MESH:D000077273,7080,1
MESH:D000077274,7157,1
MESH:D000077428,2624,1
MESH:D000080362,24,1
MESH:D000081003,134218,1
MESH:D000081003,51119,1
MESH:D000081003,6729,1
MESH:D000082862,4851,1
MESH:D000082882,4091,1
MESH:D000082882,4851,1
MESH:D000083143,2010,1
MESH:D000083143,2273,1
MESH:D000083144,4000,1
MESH:D000083242,2147,1
MESH:D000083242,2153,1
MESH:D000083242,241,1
MESH:D000083242,4846,1
MESH:D000083242,5583,1
MESH:D000086002,7490,1
MESH:D000086002,8915,1
MESH:D000090303,340665,1
MESH:D000094482,30817,1
MESH:D000094623,1281,1
MESH:C531651,5191,1
MESH:C531716,8517,1
MESH:C531763,6530,1
MESH:C535289,8626,1
MESH:C535322,26873,1
MESH:C535339,1969,1
MESH:C535344,5309,1
MESH:C535378,7169,1
MESH:C535385,54551,1
MESH:C535464,137814,1
MESH:C535464,1482,1
MESH:C535464,2627,1
MESH:C535464,6899,1
MESH:C535473,83959,1
MESH:C535476,7045,1
MESH:C535478,1296,1
MESH:C535520,6928,1
MESH:C535521,8842,1
MESH:C535522,112476,1
MESH:C535525,26503,1
MESH:C535530,3459,1
MESH:C535531,1299,1
MESH:C535531,1301,1
MESH:C535531,54829,1
MESH:C535531,7058,1
MESH:C535531,8483,1
MESH:C535535,2296,1
MESH:C535536,5308,1
MESH:C535544,57167,1
MESH:C535580,4000,1
MESH:C535586,78989,1
MESH:C535601,190,1
MESH:C535632,9968,1
MESH:C535648,8915,1
MESH:C535698,779,1
MESH:C535704,10584,1
MESH:C535734,2010,1
MESH:C535736,2260,1
MESH:C535738,6785,1
MESH:C535755,55343,1
MESH:C535764,2796,1
MESH:C535773,8905,1
MESH:C535784,3835,1
MESH:C535788,1280,1
MESH:C535789,9469,1
MESH:C535792,9321,1
MESH:C535800,5621,1
MESH:C535816,2776,1
MESH:C535845,3242,1
MESH:C535861,440275,1
MESH:C535943,124583,1
MESH:C536042,1277,1
MESH:C536042,1278,1
MESH:C536047,5176,1
MESH:C536059,8600,1
MESH:C536063,4041,1
MESH:C536087,3858,1
MESH:C536089,285489,1
MESH:C536090,1145,1
MESH:C536090,2673,1
MESH:C536105,9997,1
MESH:C536109,162417,1
MESH:C536113,5351,1
MESH:C536123,55733,1
MESH:C536137,4582,1
MESH:C536154,2707,1
MESH:C536155,1508,1
MESH:C536213,54658,1
MESH:C536214,23529,1
MESH:C536214,9244,1
MESH:C536255,5091,1
MESH:C536296,4867,1
MESH:C536307,9496,1
MESH:C536335,8792,1
MESH:C536341,3145,1
MESH:C536347,30817,1
MESH:C536372,26610,1
MESH:C536393,1311,1
MESH:C536405,26227,1
MESH:C536416,57679,1
MESH:C536450,9131,1
MESH:C536467,1910,1
MESH:C536476,6720,1
MESH:C536492,79955,1
MESH:C536492,84059,1
MESH:C536512,55270,1
MESH:C536512,7172,1
MESH:C536519,22852,1
MESH:C536545,1814,1
MESH:C536556,136647,1
MESH:C536596,348,1
MESH:C536596,5664,1
MESH:C536600,3000,1
MESH:C536611,1540,1
MESH:C536612,30817,1
MESH:C536632,26040,1
MESH:C536677,3769,1
MESH:C536707,11281,1
MESH:C536737,10815,1
MESH:C536737,1487,1
MESH:C536737,3954,1
MESH:C536737,53834,1
MESH:C536737,7468,1
MESH:C536764,9780,1
MESH:C536786,64421,1
MESH:C536816,10020,1
MESH:C536819,3265,1
MESH:C536819,4893,1
MESH:C536820,7227,1
MESH:C536839,2548,1
MESH:C536857,5354,1
MESH:C536859,25778,1
MESH:C536864,51062,1
MESH:C536875,50511,1
MESH:C536932,7043,1
MESH:C536973,200879,1
MESH:C537017,367,1
MESH:C537021,63901,1
MESH:C537021,6905,1
MESH:C537027,6770,1
MESH:C537048,1636,1
MESH:C537048,183,1
MESH:C537048,185,1
MESH:C537048,5972,1
MESH:C537062,10847,1
MESH:C537079,4261,1
MESH:C537079,5993,1
MESH:C537079,5994,1
MESH:C537079,8625,1
MESH:C537081,10436,1
MESH:C537119,6473,1
MESH:C537129,5631,1
MESH:C537139,94,1
MESH:C537189,7306,1
MESH:C537198,3752,1
MESH:C537200,339453,1
MESH:C537251,201294,1
MESH:C537263,151516,1
MESH:C537265,126410,1
MESH:C537271,55640,1
MESH:C537275,2632,1
MESH:C537304,7045,1
MESH:C537308,23064,1
MESH:C537310,55187,1
MESH:C537327,5295,1
MESH:C537328,6497,1
MESH:C537332,10020,1
MESH:C537352,1300,1
MESH:C537363,162,1
MESH:C537366,4758,1
MESH:C537373,9096,1
MESH:C537395,100996717,1
MESH:C537396,4508,1
MESH:C537418,10225,1
MESH:C537457,10075,1
MESH:C537457,546,1
MESH:C537464,54880,1
MESH:C537464,8260,1
MESH:C537492,1280,1
MESH:C537503,84868,1
MESH:C537528,150468,1
MESH:C537534,5932,1
MESH:C537557,10082,1
MESH:C537583,5428,1
MESH:C537583,56652,1
MESH:C537602,79659,1
MESH:C537620,4089,1
MESH:C537633,617,1
MESH:C537689,91147,1
MESH:C537690,157570,1
MESH:C537699,4867,1
MESH:C537711,3832,1
MESH:C537716,207,1
MESH:C537737,63895,1
MESH:C537738,5648,1
MESH:C537742,80326,1
MESH:C537761,10084,1
MESH:C537783,7048,1
MESH:C537844,2261,1
MESH:C537844,3815,1
MESH:C537844,6794,1
MESH:C537844,8915,1
MESH:C537881,7045,1
MESH:C537919,3972,1
MESH:C537944,351,1
MESH:C537990,4000,1
MESH:C537993,2617,1
MESH:C538004,10382,1
MESH:C538057,30011,1
MESH:C538089,2316,1
MESH:C538116,4838,1
MESH:C538116,7547,1
MESH:C538118,23385,1
MESH:C538124,60681,1
MESH:C538133,3939,1
MESH:C538162,7490,1
MESH:C538192,7046,1
MESH:C538236,3284,1
MESH:C538243,265,1
MESH:C538258,546,1
MESH:C538265,324,1
MESH:C538275,326,1
MESH:C538320,3034,1
MESH:C538331,3861,1
MESH:C538336,4810,1
MESH:C538343,246329,1
MESH:C538344,4358,1
MESH:C538351,7169,1
MESH:C538353,6329,1
MESH:C538356,2132,1
MESH:C538387,23384,1
MESH:C538400,7136,1
MESH:C538402,175,1
MESH:C538424,26154,1
MESH:C538427,1822,1
MESH:C538442,6125,1
MESH:C538461,2006,1
MESH:C538539,3257,1
MESH:C538556,8029,1
MESH:C538564,5896,1
MESH:C538564,5897,1
MESH:C538564,64421,1
MESH:C538590,10128,1
MESH:C538590,1737,1
MESH:C538590,1738,1
MESH:C538590,5091,1
MESH:C538590,5160,1
MESH:C538590,5162,1
MESH:C538590,6329,1
MESH:C538590,8050,1
MESH:C538655,2538,1
MESH:C538682,3868,1
MESH:C539595,54332,1
MESH:C542540,3752,1
MESH:C548076,2778,1
MESH:C548082,6654,1
MESH:C557827,6786,1
MESH:C562378,5314,1
MESH:C562393,673,1
MESH:C562393,6794,1
MESH:C562398,6473,1
MESH:C562405,10568,1
MESH:C562463,3845,1
MESH:C562463,4089,1
MESH:C562463,6794,1
MESH:C562463,7157,1
MESH:C562463,91,1
MESH:C562472,2261,1
MESH:C562472,3815,1
MESH:C562472,6794,1
MESH:C562472,8915,1
MESH:C562478,695,1
MESH:C562479,24,1
MESH:C562503,5396,1
MESH:C562580,3875,1
MESH:C562581,1591,1
MESH:C562587,4860,1
MESH:C562590,2071,1
MESH:C562601,4175,1
MESH:C562602,6523,1
MESH:C562603,11181,1
MESH:C562609,5660,1
MESH:C562632,23545,1
MESH:C562639,1308,1
MESH:C562639,3914,1
MESH:C562645,53,1
MESH:C562649,5651,1
MESH:C562656,2643,1
MESH:C562664,778,1
MESH:C562672,2731,1
MESH:C562672,275,1
MESH:C562678,31,1
MESH:C562680,1491,1
MESH:C562688,1594,1
MESH:C562709,3643,1
MESH:C562716,3043,1
MESH:C562716,3047,1
MESH:C562716,3048,1
MESH:C562717,6005,1
MESH:C562721,9948,1
MESH:C562725,3818,1
MESH:C562730,115908,1
MESH:C562730,4481,1
MESH:C562730,51008,1
MESH:C562732,23405,1
MESH:C562768,1493,1
MESH:C562770,389434,1
MESH:C562785,10011,1
MESH:C562785,1848,1
MESH:C562785,2796,1
MESH:C562785,2798,1
MESH:C562785,285025,1
MESH:C562785,389549,1
MESH:C562785,55717,1
MESH:C562785,558,1
MESH:C562785,81848,1
MESH:C562785,8822,1
MESH:C562785,9723,1
MESH:C562790,55811,1
MESH:C562801,549,1
MESH:C562812,788,1
MESH:C562815,1807,1
MESH:C562840,11200,1
MESH:C562840,207,1
MESH:C562840,2099,1
MESH:C562840,3161,1
MESH:C562840,3845,1
MESH:C562840,472,1
MESH:C562840,4835,1
MESH:C562840,5002,1
MESH:C562840,5245,1
MESH:C562840,5290,1
MESH:C562840,5728,1
MESH:C562840,580,1
MESH:C562840,5888,1
MESH:C562840,5889,1
MESH:C562840,5892,1
MESH:C562840,672,1
MESH:C562840,675,1
MESH:C562840,6794,1
MESH:C562840,7157,1
MESH:C562840,7517,1
MESH:C562840,79728,1
MESH:C562840,83990,1
MESH:C562840,841,1
MESH:C562840,8438,1
MESH:C562840,8493,1
MESH:C562840,9821,1
MESH:C562840,999,1
MESH:C562864,4353,1
MESH:C562873,1053,1
MESH:C562876,1369,1
MESH:C562884,6654,1
MESH:C562907,8323,1
MESH:C562942,4851,1
MESH:C562963,59341,1
MESH:C562978,5159,1
MESH:C563003,4137,1
MESH:C563003,5663,1
MESH:C563004,6708,1
MESH:C563009,153201,1
MESH:C563010,1441,1
MESH:C563013,2153,1
MESH:C563013,3717,1
MESH:C563016,9119,1
MESH:C563028,3921,1
MESH:C563032,871,1
MESH:C563034,3075,1
MESH:C563137,24140,1
MESH:C563139,4204,1
MESH:C563146,5063,1
MESH:C563148,11141,1
MESH:C563151,5063,1
MESH:C563156,4128,1
MESH:C563168,2130,1
MESH:C563181,1385,1
MESH:C563192,1294,1
MESH:C563207,6888,1
MESH:C563218,59341,1
MESH:C563236,2261,1
MESH:C563236,3815,1
MESH:C563236,6794,1
MESH:C563236,8915,1
MESH:C563241,114798,1
MESH:C563241,3067,1
MESH:C563250,5324,1
MESH:C563261,8516,1
MESH:C563273,79577,1
MESH:C563293,444,1
MESH:C563294,1415,1
MESH:C563306,7139,1
MESH:C563307,11155,1
MESH:C563319,1674,1
MESH:C563322,346171,1
MESH:C563326,1493,1
MESH:C563353,4647,1
MESH:C563354,2070,1
MESH:C563392,2903,1
MESH:C563395,64699,1
MESH:C563396,9381,1
MESH:C563398,9381,1
MESH:C563400,64072,1
MESH:C563400,65217,1
MESH:C563414,4212,1
MESH:C563417,117531,1
MESH:C563421,493856,1
MESH:C563421,7466,1
MESH:C563422,3848,1
MESH:C563423,5122,1
MESH:C563436,51422,1
MESH:C563460,79784,1
MESH:C563468,652,1
MESH:C563477,10861,1
MESH:C563484,23592,1
MESH:C563508,29967,1
MESH:C563545,3736,1
MESH:C563560,1778,1
MESH:C563564,5728,1
MESH:C563565,5728,1
MESH:C563597,72,1
MESH:C563614,144245,1
MESH:C563614,3757,1
MESH:C563655,22873,1
MESH:C563672,6833,1
MESH:C563674,84839,1
MESH:C563676,23020,1
MESH:C563682,10907,1
MESH:C563700,83552,1
MESH:C563724,219736,1
MESH:C563753,1200,1
MESH:C563781,3858,1
MESH:C563787,4233,1
MESH:C563788,6935,1
MESH:C563789,6663,1
MESH:C563816,668,1
MESH:C563817,3784,1
MESH:C563819,1421,1
MESH:C563834,10347,1
MESH:C563844,9215,1
MESH:C563854,7273,1
MESH:C563855,57165,1
MESH:C563866,4634,1
MESH:C563869,4148,1
MESH:C563871,259266,1
MESH:C563948,6606,1
MESH:C563965,5824,1
MESH:C563966,4137,1
MESH:C563966,5663,1
MESH:C563969,3845,1
MESH:C564013,55687,1
MESH:C564030,140032,1
MESH:C564030,1617,1
MESH:C564030,442862,1
MESH:C564030,57054,1
MESH:C564030,57055,1
MESH:C564030,5940,1
MESH:C564030,8284,1
MESH:C564030,8287,1
MESH:C564030,8653,1
MESH:C564030,86614,1
MESH:C564030,9081,1
MESH:C564030,9083,1
MESH:C564030,9084,1
MESH:C564030,9085,1
MESH:C564030,9426,1
MESH:C564038,7504,1
MESH:C564071,5160,1
MESH:C564109,1109,1
MESH:C564109,1646,1
MESH:C564151,846,1
MESH:C564160,26249,1
MESH:C564160,65125,1
MESH:C564160,65266,1
MESH:C564160,8452,1
MESH:C564163,4254,1
MESH:C564165,79577,1
MESH:C564200,3162,1
MESH:C564215,3029,1
MESH:C564219,2645,1
MESH:C564219,3767,1
MESH:C564230,2064,1
MESH:C564230,3417,1
MESH:C564230,7157,1
MESH:C564237,4627,1
MESH:C564247,55835,1
MESH:C564248,6495,1
MESH:C564249,375298,1
MESH:C564256,54332,1
MESH:C564276,6690,1
MESH:C564286,7780,1
MESH:C564288,6513,1
MESH:C564312,147409,1
MESH:C564313,56910,1
MESH:C564325,54332,1
MESH:C564325,56704,1
MESH:C564326,8642,1
MESH:C564331,4646,1
MESH:C564333,4359,1
MESH:C564334,3549,1
MESH:C564366,6609,1
MESH:C564391,6017,1
MESH:C564392,6017,1
MESH:C564421,5256,1
MESH:C564427,2245,1
MESH:C564439,6103,1
MESH:C564463,265,1
MESH:C564467,27286,1
MESH:C564470,8905,1
MESH:C564485,5255,1
MESH:C564489,23096,1
MESH:C564492,2316,1
MESH:C564498,1730,1
MESH:C564507,778,1
MESH:C564520,6103,1
MESH:C564522,2182,1
MESH:C564539,7454,1
MESH:C564551,9130,1
MESH:C564554,2316,1
MESH:C564560,3028,1
MESH:C564566,7102,1
MESH:C564583,2475,1
MESH:C564583,7248,1
MESH:C564583,7249,1
MESH:C564597,64218,1
MESH:C564603,80025,1
MESH:C564612,79147,1
MESH:C564634,9750,1
MESH:C564640,261734,1
MESH:C564641,3162,1
MESH:C564641,4312,1
MESH:C564643,124590,1
MESH:C564645,7299,1
MESH:C564648,63916,1
MESH:C564650,6390,1
MESH:C564650,6391,1
MESH:C564650,6392,1
MESH:C564678,5621,1
MESH:C564691,79147,1
MESH:C564694,3981,1
MESH:C564704,1785,1
MESH:C564713,6853,1
MESH:C564724,4204,1
MESH:C564725,2316,1
MESH:C564736,3988,1
MESH:C564753,10083,1
MESH:C564755,10083,1
MESH:C564755,124590,1
MESH:C564755,4647,1
MESH:C564755,64072,1
MESH:C564755,65217,1
MESH:C564765,7252,1
MESH:C564783,3073,1
MESH:C564785,3073,1
MESH:C564786,3073,1
MESH:C564811,9420,1
MESH:C564817,3480,1
MESH:C564829,50484,1
MESH:C564871,5241,1
MESH:C564881,79796,1
MESH:C564890,5106,1
MESH:C564893,8288,1
MESH:C564941,4864,1
MESH:C564953,5538,1
MESH:C564970,4625,1
MESH:C564992,7078,1
MESH:C565010,56916,1
MESH:C565016,23461,1
MESH:C565020,2495,1
MESH:C565054,5159,1
MESH:C565058,6708,1
MESH:C565061,1278,1
MESH:C565070,8626,1
MESH:C565077,2629,1
MESH:C565077,6620,1
MESH:C565077,6622,1
MESH:C565078,2629,1
MESH:C565078,6620,1
MESH:C565078,6622,1
MESH:C565088,2202,1
MESH:C565097,4604,1
MESH:C565097,7169,1
MESH:C565131,1421,1
MESH:C565134,1410,1
MESH:C565136,1409,1
MESH:C565143,3119,1
MESH:C565143,5621,1
MESH:C565145,56172,1
MESH:C565165,735,1
MESH:C565167,720,1
MESH:C565176,1296,1
MESH:C565185,2068,1
MESH:C565196,3075,1
MESH:C565200,10491,1
MESH:C565296,112476,1
MESH:C565311,4620,1
MESH:C565341,64699,1
MESH:C565365,686,1
MESH:C565370,219285,1
MESH:C565372,4337,1
MESH:C565380,4683,1
MESH:C565384,79648,1
MESH:C565387,84693,1
MESH:C565398,10283,1
MESH:C565439,4056,1
MESH:C565462,60,1
MESH:C565473,242,1
MESH:C565473,59344,1
MESH:C565473,7051,1
MESH:C565531,4688,1
MESH:C565535,10525,1
MESH:C565539,2632,1
MESH:C565540,2632,1
MESH:C565542,2632,1
MESH:C565543,2632,1
MESH:C565544,2632,1
MESH:C565554,2629,1
MESH:C565555,2629,1
MESH:C565556,2629,1
MESH:C565561,2395,1
MESH:C565572,2175,1
MESH:C565573,2175,1
MESH:C565603,5818,1
MESH:C565607,80326,1
MESH:C565633,220202,1
MESH:C565652,11136,1
MESH:C565652,6519,1
MESH:C565655,1497,1
MESH:C565698,494513,1
MESH:C565708,80184,1
MESH:C565735,60,1
MESH:C565739,30009,1
MESH:C565739,5732,1
MESH:C565746,55755,1
MESH:C565749,126410,1
MESH:C565761,81846,1
MESH:C565768,23600,1
MESH:C565777,27030,1
MESH:C565780,27031,1
MESH:C565792,57082,1
MESH:C565798,3569,1
MESH:C565798,4282,1
MESH:C565799,8626,1
MESH:C565810,6323,1
MESH:C565821,1837,1
MESH:C565824,7273,1
MESH:C565826,4014,1
MESH:C565827,24,1
MESH:C565833,843,1
MESH:C565840,6331,1
MESH:C565862,54499,1
MESH:C565904,64902,1
MESH:C565924,55806,1
MESH:C565942,81031,1
MESH:C565974,4158,1
MESH:C566005,4624,1
MESH:C566005,4625,1
MESH:C566005,85366,1
MESH:C566005,859,1
MESH:C566023,2623,1
MESH:C566044,7273,1
MESH:C566051,6899,1
MESH:C566056,2153,1
MESH:C566060,8328,1
MESH:C566089,9241,1
MESH:C566132,3875,1
MESH:C566147,6261,1
MESH:C566162,1421,1
MESH:C566168,7137,1
MESH:C566170,7168,1
MESH:C566173,1066,1
MESH:C566178,11200,1
MESH:C566178,207,1
MESH:C566178,2099,1
MESH:C566178,3161,1
MESH:C566178,3845,1
MESH:C566178,472,1
MESH:C566178,4835,1
MESH:C566178,5002,1
MESH:C566178,5245,1
MESH:C566178,5290,1
MESH:C566178,5728,1
MESH:C566178,580,1
MESH:C566178,5888,1
MESH:C566178,5889,1
MESH:C566178,5892,1
MESH:C566178,672,1
MESH:C566178,675,1
MESH:C566178,6794,1
MESH:C566178,7157,1
MESH:C566178,7517,1
MESH:C566178,79728,1
MESH:C566178,83990,1
MESH:C566178,841,1
MESH:C566178,8438,1
MESH:C566178,8493,1
MESH:C566178,9821,1
MESH:C566178,999,1
MESH:C566187,3848,1
MESH:C566194,3239,1
MESH:C566231,6521,1
MESH:C566255,7043,1
MESH:C566260,348,1
MESH:C566261,348,1
MESH:C566262,348,1
MESH:C566263,348,1
MESH:C566264,348,1
MESH:C566265,348,1
MESH:C566270,345,1
MESH:C566275,930,1
MESH:C566285,9493,1
MESH:C566288,203228,1
MESH:C566299,351,1
MESH:C566299,4353,1
MESH:C566299,4846,1
MESH:C566299,5328,1
MESH:C566314,2623,1
MESH:C566327,2263,1
MESH:C566333,9992,1
MESH:C566343,7273,1
MESH:C566353,7007,1
MESH:C566366,2299,1
MESH:C566366,3766,1
MESH:C566366,5172,1
MESH:C566373,1009,1
MESH:C566383,136371,1
MESH:C566388,9409,1
MESH:C566406,8504,1
MESH:C566440,652,1
MESH:C566446,338917,1
MESH:C566453,1302,1
MESH:C566474,6010,1
MESH:C566492,4173,1
MESH:C566523,65992,1
MESH:C566541,610,1
MESH:C566559,79718,1
MESH:C566569,5189,1
MESH:C566580,10083,1
MESH:C566586,65217,1
MESH:C566599,8557,1
MESH:C566613,355,1
MESH:C566613,356,1
MESH:C566615,355,1
MESH:C566615,356,1
MESH:C566617,729359,1
MESH:C566618,26227,1
MESH:C566635,5191,1
MESH:C566636,5728,1
MESH:C566640,7941,1
MESH:C566643,2068,1
MESH:C566648,4522,1
MESH:C566648,4524,1
MESH:C566648,4548,1
MESH:C566648,4552,1
MESH:C566650,2296,1
MESH:C566703,3321,1
MESH:C566717,220202,1
MESH:C566737,79776,1
MESH:C566744,368,1
MESH:C566750,590,1
MESH:C566766,3753,1
MESH:C566775,324,1
MESH:C566783,2737,1
MESH:C566792,5310,1
MESH:C566813,4001,1
MESH:C566837,1080,1
MESH:C566837,11330,1
MESH:C566837,5644,1
MESH:C566837,5645,1
MESH:C566837,6690,1
MESH:C566852,7849,1
MESH:C566858,3875,1
MESH:C566862,2657,1
MESH:C566864,2657,1
MESH:C566870,2591,1
MESH:C566876,4204,1
MESH:C566877,4204,1
MESH:C566892,178,1
MESH:C566893,2720,1
MESH:C566899,6469,1
MESH:C566907,2218,1
MESH:C566912,2218,1
MESH:C566915,23322,1
MESH:C566933,1186,1
MESH:C566934,866,1
MESH:C566936,64241,1
MESH:C566950,10161,1
MESH:C566958,718,1
MESH:C566975,2566,1
MESH:C566981,3119,1
MESH:C566981,5621,1
MESH:C566994,4487,1
MESH:C566995,4487,1
MESH:C567002,2554,1
MESH:C567003,80184,1
MESH:C567004,80184,1
MESH:C567005,10002,1
MESH:C567021,55054,1
MESH:C567023,57449,1
MESH:C567024,83552,1
MESH:C567027,5962,1
MESH:C567042,387733,1
MESH:C567061,2071,1
MESH:C567080,1548,1
MESH:C567080,1559,1
MESH:C567080,79001,1
MESH:C567091,434,1
MESH:C567099,79158,1
MESH:C567100,79158,1
MESH:C567116,3827,1
MESH:C567146,9622,1
MESH:C567147,10117,1
MESH:C567156,7046,1
MESH:C567159,286,1
MESH:C567163,5624,1
MESH:C567164,5624,1
MESH:C567187,7439,1
MESH:C567198,6491,1
MESH:C567206,8842,1
MESH:C567213,10804,1
MESH:C567244,9896,1
MESH:C567267,6609,1
MESH:C567272,1294,1
MESH:C567276,1548,1
MESH:C567276,1559,1
MESH:C567276,79001,1
MESH:C567277,2706,1
MESH:C567284,1234,1
MESH:C567302,6223,1
MESH:C567311,79152,1
MESH:C567328,79644,1
MESH:C567346,10472,1
MESH:C567351,344018,1
MESH:C567353,5624,1
MESH:C567364,57545,1
MESH:C567378,149233,1
MESH:C567383,3663,1
MESH:C567390,3329,1
MESH:C567400,4878,1
MESH:C567407,88,1
MESH:C567422,8842,1
MESH:C567429,23435,1
MESH:C567439,1139,1
MESH:C567439,51621,1
MESH:C567443,412,1
MESH:C567450,1471,1
MESH:C567464,212,1
MESH:C567485,6658,1
MESH:C567489,6708,1
MESH:C567491,1636,1
MESH:C567491,183,1
MESH:C567491,185,1
MESH:C567491,5972,1
MESH:C567505,7137,1
MESH:C567506,7134,1
MESH:C567510,23301,1
MESH:C567517,54361,1
MESH:C567528,54968,1
MESH:C567552,9060,1
MESH:C567556,6324,1
MESH:C567561,70,1
MESH:C567574,6736,1
MESH:C567578,2316,1
MESH:C567582,8481,1
MESH:C567602,5191,1
MESH:C567602,5264,1
MESH:C567603,5191,1
MESH:C567644,51025,1
MESH:C567677,83959,1
MESH:C567678,6925,1
MESH:C567679,6663,1
MESH:C567681,7414,1
MESH:C567684,4624,1
MESH:C567685,4072,1
MESH:C567691,2162,1
MESH:C567710,170691,1
MESH:C567718,120766137,1
MESH:C567738,54463,1
MESH:C567738,547,1
MESH:C567738,6335,1
MESH:C567738,65125,1
MESH:C567743,3785,1
MESH:C567757,392255,1
MESH:C567772,6340,1
MESH:C567789,5727,1
MESH:C567789,5921,1
MESH:C567789,6608,1
MESH:C567789,8643,1
MESH:C567813,6337,1
MESH:C567820,6323,1
MESH:C567831,23345,1
MESH:C567841,1804,1
MESH:C567843,9531,1
MESH:C567844,8398,1
MESH:C567851,6331,1
MESH:C567914,3857,1
MESH:C567924,170302,1
MESH:C567934,7068,1
MESH:C572568,3426,1
MESH:C579991,25978,1
MESH:C580003,5626,1
MESH:C580095,176,1
MESH:C580241,2317,1
MESH:C585640,5293,1
MESH:C000591739,1588,1
MESH:C000596385,26504,1
MESH:C000600608,113189,1
MESH:C000603735,7252,1
MESH:C000610012,7252,1
MESH:C000623088,85365,1
MESH:C000626124,55768,1
MESH:C000631847,1277,1
MESH:C000631847,1278,1
MESH:C000705207,415,1
MESH:C000721294,2710,1
MESH:C000721467,7317,1
MESH:C000723487,51816,1
